#time magnitude filter
109.0 21.22 u
109.0 22.8 y
109.0 22.6 z
110.0 21.6 g
110.0 22.35 i
110.0 22.01 r
110.0 21.23 u
110.0 22.81 y
110.0 22.6 z
111.0 21.6 g
111.0 22.35 i
111.0 22.02 r
111.0 21.24 u
111.0 22.82 y
111.0 22.61 z
112.0 21.61 g
112.0 22.36 i
112.0 22.03 r
112.0 21.24 u
112.0 22.82 y
112.0 22.62 z
113.0 21.62 g
113.0 22.37 i
113.0 22.03 r
113.0 21.25 u
113.0 22.83 y
113.0 22.62 z
114.0 21.63 g
114.0 22.37 i
114.0 22.04 r
114.0 21.26 u
114.0 22.84 y
114.0 22.63 z
115.0 21.63 g
115.0 22.38 i
115.0 22.05 r
115.0 21.26 u
115.0 22.84 y
115.0 22.64 z
116.0 21.64 g
116.0 22.39 i
116.0 22.05 r
116.0 21.27 u
116.0 22.85 y
116.0 22.65 z
117.0 21.65 g
117.0 22.39 i
117.0 22.06 r
117.0 21.28 u
117.0 22.86 y
117.0 22.65 z
118.0 21.65 g
118.0 22.4 i
118.0 22.07 r
118.0 21.28 u
118.0 22.87 y
118.0 22.66 z
119.0 21.66 g
119.0 22.41 i
119.0 22.07 r
119.0 21.29 u
119.0 22.87 y
119.0 22.67 z
120.0 21.67 g
120.0 22.41 i
120.0 22.08 r
120.0 21.3 u
120.0 22.88 y
120.0 22.67 z
121.0 21.67 g
121.0 22.42 i
121.0 22.09 r
121.0 21.3 u
121.0 22.89 y
121.0 22.68 z
122.0 21.68 g
122.0 22.43 i
122.0 22.09 r
122.0 21.31 u
122.0 22.89 y
122.0 22.69 z
123.0 21.69 g
123.0 22.43 i
123.0 22.1 r
123.0 21.32 u
123.0 22.9 y
123.0 22.69 z
124.0 21.69 g
124.0 22.44 i
124.0 22.11 r
124.0 21.32 u
124.0 22.91 y
124.0 22.7 z
125.0 21.7 g
125.0 22.45 i
125.0 22.11 r
125.0 21.33 u
125.0 22.91 y
125.0 22.71 z
126.0 21.7 g
126.0 22.45 i
126.0 22.12 r
126.0 21.34 u
126.0 22.92 y
126.0 22.71 z
127.0 21.71 g
127.0 22.46 i
127.0 22.13 r
127.0 21.34 u
127.0 22.93 y
127.0 22.72 z
128.0 21.72 g
128.0 22.47 i
128.0 22.13 r
128.0 21.35 u
128.0 22.93 y
128.0 22.73 z
129.0 21.72 g
129.0 22.47 i
129.0 22.14 r
129.0 21.36 u
129.0 22.94 y
129.0 22.73 z
130.0 21.73 g
130.0 22.48 i
130.0 22.15 r
130.0 21.36 u
130.0 22.95 y
130.0 22.74 z
131.0 21.74 g
131.0 22.49 i
131.0 22.15 r
131.0 21.37 u
131.0 22.95 y
131.0 22.74 z
132.0 21.74 g
132.0 22.49 i
132.0 22.16 r
132.0 21.37 u
132.0 22.96 y
132.0 22.75 z
133.0 21.75 g
133.0 22.5 i
133.0 22.16 r
133.0 21.38 u
133.0 22.96 y
133.0 22.76 z
134.0 21.76 g
134.0 22.51 i
134.0 22.17 r
134.0 21.39 u
134.0 22.97 y
134.0 22.76 z
135.0 21.76 g
135.0 22.51 i
135.0 22.18 r
135.0 21.39 u
135.0 22.98 y
135.0 22.77 z
136.0 21.77 g
136.0 22.52 i
136.0 22.18 r
136.0 21.4 u
136.0 22.98 y
136.0 22.78 z
137.0 21.77 g
137.0 22.53 i
137.0 22.19 r
137.0 21.41 u
137.0 22.99 y
137.0 22.78 z
138.0 21.78 g
138.0 22.53 i
138.0 22.2 r
138.0 21.41 u
138.0 23.0 y
138.0 22.79 z
139.0 21.79 g
139.0 22.54 i
139.0 22.2 r
139.0 21.42 u
139.0 23.0 y
139.0 22.8 z
140.0 21.79 g
140.0 22.54 i
140.0 22.21 r
140.0 21.42 u
140.0 23.01 y
140.0 22.8 z
141.0 21.8 g
141.0 22.55 i
141.0 22.22 r
141.0 21.43 u
141.0 23.02 y
141.0 22.81 z
142.0 21.81 g
142.0 22.56 i
142.0 22.22 r
142.0 21.44 u
142.0 23.02 y
142.0 22.81 z
143.0 21.81 g
143.0 22.56 i
143.0 22.23 r
143.0 21.44 u
143.0 23.03 y
143.0 22.82 z
144.0 21.82 g
144.0 22.57 i
144.0 22.23 r
144.0 21.45 u
144.0 23.03 y
144.0 22.83 z
145.0 21.82 g
145.0 22.58 i
145.0 22.24 r
145.0 21.45 u
145.0 23.04 y
145.0 22.83 z
146.0 21.83 g
146.0 22.58 i
146.0 22.25 r
146.0 21.46 u
146.0 23.05 y
146.0 22.84 z
147.0 21.84 g
147.0 22.59 i
147.0 22.25 r
147.0 21.47 u
147.0 23.05 y
147.0 22.85 z
148.0 21.84 g
148.0 22.59 i
148.0 22.26 r
148.0 21.47 u
148.0 23.06 y
148.0 22.85 z
149.0 21.85 g
149.0 22.6 i
149.0 22.26 r
149.0 21.48 u
149.0 23.07 y
149.0 22.86 z
150.0 21.85 g
150.0 22.61 i
150.0 22.27 r
150.0 21.48 u
150.0 23.07 y
150.0 22.86 z
151.0 21.86 g
151.0 22.61 i
151.0 22.28 r
151.0 21.49 u
151.0 23.08 y
151.0 22.87 z
152.0 21.87 g
152.0 22.62 i
152.0 22.28 r
152.0 21.5 u
152.0 23.08 y
152.0 22.88 z
153.0 21.87 g
153.0 22.62 i
153.0 22.29 r
153.0 21.5 u
153.0 23.09 y
153.0 22.88 z
154.0 21.88 g
154.0 22.63 i
154.0 22.29 r
154.0 21.51 u
154.0 23.1 y
154.0 22.89 z
155.0 21.88 g
155.0 22.64 i
155.0 22.3 r
155.0 21.51 u
155.0 23.1 y
155.0 22.89 z
156.0 21.89 g
156.0 22.64 i
156.0 22.31 r
156.0 21.52 u
156.0 23.11 y
156.0 22.9 z
157.0 21.9 g
157.0 22.65 i
157.0 22.31 r
157.0 21.53 u
157.0 23.11 y
157.0 22.91 z
158.0 21.9 g
158.0 22.65 i
158.0 22.32 r
158.0 21.53 u
158.0 23.12 y
158.0 22.91 z
159.0 21.91 g
159.0 22.66 i
159.0 22.32 r
159.0 21.54 u
159.0 23.13 y
159.0 22.92 z
160.0 21.91 g
160.0 22.67 i
160.0 22.33 r
160.0 21.54 u
160.0 23.13 y
