#time magnitude filter
177.0 23.68 u
173.0 24.69 y
174.0 24.52 z
177.0 23.83 g
175.0 24.32 i
176.0 24.08 r
178.0 23.69 u
174.0 24.7 y
175.0 24.53 z
178.0 23.84 g
176.0 24.33 i
177.0 24.09 r
179.0 23.7 u
175.0 24.71 y
176.0 24.54 z
179.0 23.85 g
177.0 24.34 i
178.0 24.1 r
180.0 23.71 u
176.0 24.72 y
177.0 24.55 z
180.0 23.86 g
178.0 24.35 i
179.0 24.11 r
181.0 23.71 u
177.0 24.73 y
178.0 24.56 z
181.0 23.87 g
179.0 24.36 i
180.0 24.12 r
182.0 23.72 u
178.0 24.74 y
179.0 24.57 z
182.0 23.88 g
180.0 24.37 i
181.0 24.13 r
183.0 23.73 u
179.0 24.75 y
180.0 24.58 z
183.0 23.89 g
181.0 24.38 i
182.0 24.14 r
184.0 23.74 u
180.0 24.76 y
181.0 24.58 z
184.0 23.9 g
182.0 24.39 i
183.0 24.15 r
185.0 23.75 u
181.0 24.77 y
182.0 24.59 z
185.0 23.91 g
183.0 24.4 i
184.0 24.16 r
186.0 23.76 u
182.0 24.78 y
183.0 24.6 z
186.0 23.91 g
184.0 24.41 i
185.0 24.17 r
187.0 23.76 u
183.0 24.79 y
184.0 24.61 z
187.0 23.92 g
185.0 24.42 i
186.0 24.18 r
188.0 23.77 u
184.0 24.8 y
185.0 24.62 z
188.0 23.93 g
186.0 24.43 i
187.0 24.18 r
189.0 23.78 u
185.0 24.81 y
186.0 24.63 z
189.0 23.94 g
187.0 24.44 i
188.0 24.19 r
190.0 23.79 u
186.0 24.82 y
187.0 24.64 z
190.0 23.95 g
188.0 24.45 i
189.0 24.2 r
191.0 23.8 u
187.0 24.82 y
188.0 24.65 z
191.0 23.96 g
189.0 24.46 i
190.0 24.21 r
192.0 23.81 u
188.0 24.83 y
189.0 24.66 z
192.0 23.97 g
190.0 24.47 i
191.0 24.22 r
193.0 23.81 u
189.0 24.84 y
190.0 24.67 z
193.0 23.98 g
191.0 24.48 i
192.0 24.23 r
194.0 23.82 u
190.0 24.85 y
191.0 24.68 z
194.0 23.98 g
192.0 24.48 i
193.0 24.24 r
195.0 23.83 u
191.0 24.86 y
192.0 24.69 z
195.0 23.99 g
