#time magnitude filter
124.0 23.76 y
124.0 23.58 z
125.0 22.67 g
125.0 23.36 i
125.0 23.05 r
126.0 22.32 u
125.0 23.79 y
125.0 23.6 z
126.0 22.69 g
126.0 23.38 i
126.0 23.08 r
127.0 22.34 u
126.0 23.82 y
126.0 23.63 z
127.0 22.72 g
127.0 23.41 i
127.0 23.1 r
128.0 22.37 u
127.0 23.84 y
127.0 23.66 z
128.0 22.75 g
128.0 23.44 i
128.0 23.13 r
129.0 22.39 u
128.0 23.87 y
128.0 23.68 z
129.0 22.77 g
129.0 23.47 i
129.0 23.16 r
130.0 22.42 u
129.0 23.9 y
129.0 23.71 z
130.0 22.8 g
130.0 23.49 i
130.0 23.18 r
131.0 22.45 u
130.0 23.92 y
130.0 23.74 z
131.0 22.82 g
131.0 23.52 i
131.0 23.21 r
132.0 22.47 u
131.0 23.95 y
131.0 23.77 z
132.0 22.85 g
132.0 23.55 i
132.0 23.24 r
133.0 22.5 u
132.0 23.98 y
132.0 23.79 z
133.0 22.88 g
133.0 23.57 i
133.0 23.26 r
134.0 22.52 u
133.0 24.01 y
133.0 23.82 z
134.0 22.9 g
134.0 23.6 i
134.0 23.29 r
135.0 22.55 u
134.0 24.03 y
134.0 23.85 z
135.0 22.93 g
135.0 23.63 i
135.0 23.31 r
136.0 22.57 u
135.0 24.06 y
135.0 23.87 z
136.0 22.95 g
136.0 23.65 i
136.0 23.34 r
137.0 22.6 u
136.0 24.09 y
136.0 23.9 z
137.0 22.98 g
137.0 23.68 i
137.0 23.37 r
138.0 22.62 u
137.0 24.11 y
137.0 23.93 z
138.0 23.0 g
138.0 23.7 i
138.0 23.39 r
139.0 22.65 u
138.0 24.14 y
138.0 23.95 z
139.0 23.03 g
139.0 23.73 i
139.0 23.42 r
140.0 22.67 u
139.0 24.17 y
139.0 23.98 z
140.0 23.05 g
140.0 23.76 i
140.0 23.44 r
141.0 22.7 u
140.0 24.19 y
140.0 24.0 z
141.0 23.08 g
141.0 23.78 i
141.0 23.47 r
142.0 22.72 u
141.0 24.22 y
141.0 24.03 z
142.0 23.11 g
142.0 23.81 i
142.0 23.5 r
143.0 22.75 u
142.0 24.24 y
142.0 24.06 z
143.0 23.13 g
143.0 23.84 i
143.0 23.52 r
144.0 22.77 u
