#time magnitude filter
95.0 19.7 z
101.0 19.25 g
97.0 19.55 i
98.0 19.37 r
104.0 19.26 u
95.0 19.86 y
96.0 19.72 z
102.0 19.26 g
98.0 19.57 i
99.0 19.39 r
105.0 19.28 u
96.0 19.88 y
97.0 19.74 z
103.0 19.28 g
99.0 19.59 i
100.0 19.41 r
106.0 19.29 u
97.0 19.9 y
98.0 19.76 z
104.0 19.29 g
100.0 19.61 i
101.0 19.43 r
107.0 19.3 u
98.0 19.92 y
99.0 19.78 z
105.0 19.31 g
101.0 19.63 i
102.0 19.45 r
108.0 19.31 u
99.0 19.94 y
100.0 19.79 z
106.0 19.32 g
102.0 19.64 i
103.0 19.46 r
109.0 19.33 u
100.0 19.96 y
101.0 19.81 z
107.0 19.34 g
103.0 19.66 i
104.0 19.48 r
110.0 19.34 u
101.0 19.98 y
102.0 19.83 z
108.0 19.36 g
104.0 19.68 i
105.0 19.5 r
111.0 19.35 u
102.0 20.0 y
103.0 19.85 z
109.0 19.37 g
105.0 19.7 i
106.0 19.52 r
112.0 19.36 u
103.0 20.02 y
104.0 19.87 z
110.0 19.39 g
106.0 19.72 i
107.0 19.53 r
113.0 19.38 u
104.0 20.04 y
105.0 19.89 z
111.0 19.4 g
107.0 19.74 i
108.0 19.55 r
114.0 19.39 u
105.0 20.06 y
106.0 19.91 z
112.0 19.42 g
108.0 19.76 i
109.0 19.57 r
115.0 19.4 u
106.0 20.08 y
107.0 19.93 z
113.0 19.43 g
109.0 19.78 i
110.0 19.59 r
116.0 19.42 u
107.0 20.1 y
108.0 19.95 z
114.0 19.45 g
110.0 19.8 i
111.0 19.6 r
117.0 19.43 u
108.0 20.12 y
109.0 19.97 z
115.0 19.46 g
111.0 19.81 i
112.0 19.62 r
118.0 19.44 u
109.0 20.14 y
110.0 19.99 z
116.0 19.48 g
112.0 19.83 i
113.0 19.64 r
119.0 19.45 u
110.0 20.16 y
111.0 20.01 z
117.0 19.49 g
113.0 19.85 i
114.0 19.66 r
120.0 19.47 u
111.0 20.18 y
112.0 20.03 z
118.0 19.51 g
114.0 19.87 i
115.0 19.67 r
121.0 19.48 u
112.0 20.2 y
113.0 20.05 z
119.0 19.53 g
115.0 19.89 i
116.0 19.69 r
122.0 19.49 u
113.0 20.22 y
114.0 20.07 z
120.0 19.54 g
116.0 19.91 i
117.0 19.71 r
123.0 19.5 u
114.0 20.24 y
115.0 20.09 z
121.0 19.56 g
117.0 19.93 i
118.0 19.73 r
124.0 19.52 u
115.0 20.26 y
116.0 20.11 z
122.0 19.57 g
118.0 19.95 i
119.0 19.75 r
125.0 19.53 u
116.0 20.28 y
117.0 20.13 z
123.0 19.59 g
119.0 19.96 i
120.0 19.76 r
126.0 19.54 u
117.0 20.3 y
118.0 20.15 z
124.0 19.6 g
120.0 19.98 i
121.0 19.78 r
127.0 19.56 u
118.0 20.32 y
119.0 20.17 z
125.0 19.62 g
121.0 20.0 i
122.0 19.8 r
128.0 19.57 u
119.0 20.34 y
120.0 20.18 z
126.0 19.63 g
122.0 20.02 i
123.0 19.81 r
129.0 19.58 u
120.0 20.36 y
121.0 20.2 z
127.0 19.65 g
123.0 20.04 i
124.0 19.83 r
130.0 19.59 u
121.0 20.38 y
122.0 20.22 z
128.0 19.67 g
124.0 20.06 i
125.0 19.85 r
131.0 19.61 u
122.0 20.4 y
123.0 20.24 z
129.0 19.68 g
125.0 20.08 i
126.0 19.87 r
132.0 19.62 u
123.0 20.42 y
124.0 20.26 z
130.0 19.7 g
126.0 20.09 i
127.0 19.88 r
133.0 19.63 u
124.0 20.44 y
125.0 20.28 z
131.0 19.71 g
127.0 20.11 i
128.0 19.9 r
134.0 19.65 u
125.0 20.46 y
126.0 20.3 z
132.0 19.73 g
128.0 20.13 i
129.0 19.92 r
135.0 19.66 u
126.0 20.48 y
127.0 20.32 z
133.0 19.74 g
129.0 20.15 i
130.0 19.94 r
136.0 19.67 u
127.0 20.5 y
128.0 20.34 z
134.0 19.76 g
130.0 20.17 i
131.0 19.95 r
137.0 19.68 u
128.0 20.52 y
129.0 20.36 z
135.0 19.77 g
131.0 20.19 i
132.0 19.97 r
138.0 19.7 u
129.0 20.54 y
130.0 20.38 z
136.0 19.79 g
132.0 20.2 i
133.0 19.99 r
139.0 19.71 u
130.0 20.56 y
131.0 20.39 z
137.0 19.8 g
133.0 20.22 i
134.0 20.01 r
140.0 19.72 u
131.0 20.58 y
132.0 20.41 z
138.0 19.82 g
134.0 20.24 i
135.0 20.02 r
141.0 19.74 u
132.0 20.59 y
133.0 20.43 z
139.0 19.83 g
135.0 20.26 i
136.0 20.04 r
142.0 19.75 u
133.0 20.61 y
134.0 20.45 z
140.0 19.85 g
136.0 20.28 i
137.0 20.06 r
143.0 19.76 u
134.0 20.63 y
135.0 20.47 z
141.0 19.87 g
137.0 20.3 i
138.0 20.07 r
144.0 19.77 u
135.0 20.65 y
136.0 20.49 z
142.0 19.88 g
138.0 20.31 i
139.0 20.09 r
145.0 19.79 u
136.0 20.67 y
137.0 20.51 z
143.0 19.9 g
139.0 20.33 i
140.0 20.11 r
146.0 19.8 u
137.0 20.69 y
138.0 20.53 z
144.0 19.91 g
140.0 20.35 i
141.0 20.13 r
147.0 19.81 u
138.0 20.71 y
139.0 20.54 z
145.0 19.93 g
141.0 20.37 i
142.0 20.14 r
148.0 19.83 u
139.0 20.73 y
140.0 20.56 z
146.0 19.94 g
142.0 20.39 i
143.0 20.16 r
149.0 19.84 u
140.0 20.75 y
141.0 20.58 z
147.0 19.96 g
143.0 20.4 i
144.0 20.18 r
150.0 19.85 u
141.0 20.77 y
142.0 20.6 z
148.0 19.97 g
144.0 20.42 i
145.0 20.19 r
151.0 19.86 u
142.0 20.79 y
143.0 20.62 z
149.0 19.99 g
145.0 20.44 i
146.0 20.21 r
152.0 19.88 u
143.0 20.8 y
144.0 20.64 z
150.0 20.0 g
146.0 20.46 i
147.0 20.23 r
153.0 19.89 u
144.0 20.82 y
145.0 20.66 z
151.0 20.02 g
147.0 20.48 i
148.0 20.24 r
154.0 19.9 u
145.0 20.84 y
146.0 20.67 z
152.0 20.03 g
148.0 20.49 i
149.0 20.26 r
155.0 19.92 u
146.0 20.86 y
147.0 20.69 z
153.0 20.05 g
149.0 20.51 i
150.0 20.28 r
156.0 19.93 u
147.0 20.88 y
148.0 20.71 z
154.0 20.06 g
150.0 20.53 i
151.0 20.3 r
157.0 19.94 u
148.0 20.9 y
149.0 20.73 z
155.0 20.08 g
151.0 20.55 i
152.0 20.31 r
158.0 19.96 u
149.0 20.92 y
150.0 20.75 z
156.0 20.09 g
152.0 20.56 i
153.0 20.33 r
159.0 19.97 u
150.0 20.93 y
151.0 20.77 z
157.0 20.11 g
153.0 20.58 i
154.0 20.35 r
160.0 19.98 u
151.0 20.95 y
152.0 20.78 z
158.0 20.12 g
154.0 20.6 i
155.0 20.36 r
161.0 19.99 u
152.0 20.97 y
153.0 20.8 z
159.0 20.14 g
155.0 20.62 i
156.0 20.38 r
162.0 20.01 u
153.0 20.99 y
154.0 20.82 z
160.0 20.15 g
156.0 20.63 i
157.0 20.4 r
163.0 20.02 u
154.0 21.01 y
155.0 20.84 z
161.0 20.17 g
157.0 20.65 i
158.0 20.41 r
