#time magnitude filter
208.0 20.99 r
209.0 20.77 u
208.0 21.48 y
208.0 21.33 z
210.0 20.85 g
209.0 21.19 i
209.0 21.0 r
210.0 20.78 u
209.0 21.49 y
209.0 21.34 z
211.0 20.86 g
210.0 21.2 i
210.0 21.01 r
211.0 20.79 u
210.0 21.5 y
210.0 21.36 z
212.0 20.87 g
211.0 21.21 i
211.0 21.03 r
212.0 20.8 u
211.0 21.51 y
211.0 21.37 z
213.0 20.88 g
212.0 21.23 i
212.0 21.04 r
213.0 20.81 u
212.0 21.52 y
212.0 21.38 z
214.0 20.89 g
213.0 21.24 i
213.0 21.05 r
214.0 20.82 u
213.0 21.53 y
213.0 21.39 z
215.0 20.9 g
214.0 21.25 i
214.0 21.06 r
215.0 20.83 u
214.0 21.54 y
214.0 21.4 z
216.0 20.91 g
215.0 21.26 i
215.0 21.07 r
216.0 20.84 u
215.0 21.56 y
215.0 21.41 z
217.0 20.93 g
216.0 21.27 i
216.0 21.08 r
217.0 20.85 u
216.0 21.57 y
216.0 21.42 z
218.0 20.94 g
217.0 21.28 i
217.0 21.09 r
218.0 20.86 u
217.0 21.58 y
217.0 21.43 z
219.0 20.95 g
218.0 21.29 i
218.0 21.1 r
219.0 20.87 u
218.0 21.59 y
218.0 21.45 z
220.0 20.96 g
219.0 21.3 i
219.0 21.11 r
220.0 20.88 u
219.0 21.6 y
219.0 21.46 z
221.0 20.97 g
220.0 21.31 i
220.0 21.12 r
221.0 20.89 u
220.0 21.61 y
220.0 21.47 z
222.0 20.98 g
221.0 21.32 i
221.0 21.14 r
222.0 20.9 u
221.0 21.62 y
221.0 21.48 z
223.0 20.99 g
222.0 21.34 i
222.0 21.15 r
223.0 20.91 u
222.0 21.63 y
222.0 21.49 z
224.0 21.0 g
223.0 21.35 i
223.0 21.16 r
224.0 20.92 u
223.0 21.64 y
223.0 21.5 z
225.0 21.01 g
224.0 21.36 i
224.0 21.17 r
225.0 20.93 u
224.0 21.65 y
224.0 21.51 z
226.0 21.02 g
225.0 21.37 i
225.0 21.18 r
226.0 20.94 u
225.0 21.67 y
225.0 21.52 z
227.0 21.03 g
226.0 21.38 i
226.0 21.19 r
227.0 20.95 u
226.0 21.68 y
226.0 21.53 z
228.0 21.04 g
227.0 21.39 i
227.0 21.2 r
228.0 20.96 u
227.0 21.69 y
227.0 21.54 z
229.0 21.05 g
228.0 21.4 i
228.0 21.21 r
229.0 20.97 u
228.0 21.7 y
228.0 21.55 z
230.0 21.06 g
229.0 21.41 i
229.0 21.22 r
230.0 20.98 u
229.0 21.71 y
229.0 21.56 z
231.0 21.07 g
230.0 21.42 i
230.0 21.23 r
231.0 20.99 u
230.0 21.72 y
230.0 21.58 z
232.0 21.08 g
231.0 21.43 i
231.0 21.24 r
232.0 21.0 u
231.0 21.73 y
231.0 21.59 z
233.0 21.09 g
232.0 21.44 i
232.0 21.25 r
233.0 21.01 u
232.0 21.74 y
232.0 21.6 z
234.0 21.1 g
233.0 21.45 i
233.0 21.26 r
234.0 21.02 u
233.0 21.75 y
233.0 21.61 z
235.0 21.11 g
234.0 21.46 i
234.0 21.27 r
235.0 21.03 u
234.0 21.76 y
234.0 21.62 z
236.0 21.12 g
235.0 21.47 i
235.0 21.28 r
236.0 21.04 u
235.0 21.77 y
235.0 21.63 z
237.0 21.13 g
236.0 21.48 i
236.0 21.29 r
237.0 21.05 u
236.0 21.78 y
236.0 21.64 z
238.0 21.14 g
237.0 21.49 i
237.0 21.3 r
238.0 21.06 u
237.0 21.79 y
237.0 21.65 z
239.0 21.15 g
238.0 21.5 i
238.0 21.31 r
239.0 21.07 u
238.0 21.8 y
238.0 21.66 z
240.0 21.16 g
239.0 21.52 i
239.0 21.32 r
240.0 21.08 u
239.0 21.81 y
239.0 21.67 z
241.0 21.17 g
240.0 21.53 i
240.0 21.33 r
241.0 21.09 u
240.0 21.83 y
240.0 21.68 z
242.0 21.18 g
241.0 21.54 i
241.0 21.34 r
242.0 21.1 u
241.0 21.84 y
241.0 21.69 z
243.0 21.19 g
242.0 21.55 i
242.0 21.35 r
243.0 21.11 u
242.0 21.85 y
242.0 21.7 z
244.0 21.2 g
243.0 21.56 i
243.0 21.36 r
244.0 21.12 u
243.0 21.86 y
243.0 21.71 z
245.0 21.21 g
244.0 21.57 i
244.0 21.37 r
245.0 21.13 u
244.0 21.87 y
244.0 21.72 z
246.0 21.22 g
245.0 21.58 i
245.0 21.38 r
246.0 21.14 u
245.0 21.88 y
245.0 21.73 z
247.0 21.23 g
246.0 21.59 i
246.0 21.39 r
247.0 21.15 u
246.0 21.89 y
246.0 21.74 z
248.0 21.24 g
247.0 21.6 i
247.0 21.4 r
248.0 21.16 u
247.0 21.9 y
247.0 21.75 z
249.0 21.25 g
248.0 21.61 i
248.0 21.41 r
249.0 21.17 u
248.0 21.91 y
248.0 21.76 z
250.0 21.26 g
249.0 21.62 i
249.0 21.42 r
250.0 21.18 u
249.0 21.92 y
249.0 21.77 z
251.0 21.27 g
250.0 21.63 i
250.0 21.44 r
251.0 21.19 u
250.0 21.93 y
250.0 21.78 z
252.0 21.28 g
251.0 21.64 i
251.0 21.45 r
252.0 21.2 u
251.0 21.94 y
251.0 21.79 z
253.0 21.29 g
252.0 21.65 i
252.0 21.45 r
253.0 21.21 u
252.0 21.95 y
252.0 21.8 z
254.0 21.3 g
253.0 21.66 i
253.0 21.46 r
254.0 21.22 u
253.0 21.96 y
253.0 21.81 z
255.0 21.31 g
254.0 21.67 i
254.0 21.47 r
255.0 21.23 u
254.0 21.97 y
254.0 21.82 z
256.0 21.32 g
255.0 21.68 i
255.0 21.48 r
256.0 21.24 u
255.0 21.98 y
255.0 21.83 z
257.0 21.33 g
256.0 21.69 i
256.0 21.49 r
257.0 21.25 u
256.0 21.99 y
256.0 21.84 z
258.0 21.34 g
257.0 21.7 i
257.0 21.5 r
258.0 21.26 u
257.0 22.0 y
257.0 21.85 z
259.0 21.35 g
258.0 21.71 i
258.0 21.51 r
259.0 21.27 u
258.0 22.01 y
258.0 21.86 z
260.0 21.36 g
259.0 21.72 i
259.0 21.52 r
260.0 21.28 u
259.0 22.02 y
259.0 21.87 z
261.0 21.37 g
260.0 21.73 i
260.0 21.53 r
261.0 21.28 u
260.0 22.03 y
260.0 21.88 z
262.0 21.38 g
261.0 21.74 i
261.0 21.54 r
262.0 21.29 u
261.0 22.04 y
261.0 21.89 z
263.0 21.39 g
262.0 21.75 i
262.0 21.55 r
263.0 21.3 u
262.0 22.05 y
262.0 21.9 z
264.0 21.4 g
263.0 21.76 i
263.0 21.56 r
264.0 21.31 u
263.0 22.06 y
263.0 21.91 z
265.0 21.41 g
264.0 21.77 i
264.0 21.57 r
265.0 21.32 u
264.0 22.07 y
264.0 21.92 z
266.0 21.42 g
265.0 21.78 i
265.0 21.58 r
266.0 21.33 u
265.0 22.08 y
265.0 21.93 z
267.0 21.43 g
266.0 21.79 i
266.0 21.59 r
267.0 21.34 u
266.0 22.09 y
266.0 21.94 z
268.0 21.44 g
267.0 21.8 i
267.0 21.6 r
268.0 21.35 u
267.0 22.1 y
267.0 21.95 z
269.0 21.45 g
268.0 21.81 i
268.0 21.61 r
269.0 21.36 u
268.0 22.11 y
268.0 21.96 z
270.0 21.46 g
269.0 21.82 i
269.0 21.62 r
270.0 21.37 u
269.0 22.12 y
269.0 21.97 z
271.0 21.47 g
270.0 21.83 i
270.0 21.63 r
271.0 21.38 u
270.0 22.13 y
270.0 21.98 z
272.0 21.48 g
271.0 21.84 i
271.0 21.64 r
272.0 21.39 u
271.0 22.14 y
271.0 21.99 z
273.0 21.48 g
272.0 21.85 i
272.0 21.65 r
273.0 21.4 u
272.0 22.15 y
272.0 22.0 z
274.0 21.49 g
273.0 21.86 i
273.0 21.66 r
274.0 21.41 u
273.0 22.16 y
273.0 22.01 z
275.0 21.5 g
274.0 21.86 i
274.0 21.67 r
275.0 21.41 u
274.0 22.17 y
274.0 22.02 z
276.0 21.51 g
275.0 21.87 i
275.0 21.68 r
276.0 21.42 u
275.0 22.18 y
275.0 22.03 z
277.0 21.52 g
276.0 21.88 i
276.0 21.69 r
277.0 21.43 u
276.0 22.19 y
276.0 22.04 z
278.0 21.53 g
277.0 21.89 i
277.0 21.7 r
278.0 21.44 u
277.0 22.2 y
277.0 22.05 z
279.0 21.54 g
278.0 21.9 i
278.0 21.71 r
279.0 21.45 u
278.0 22.21 y
278.0 22.06 z
280.0 21.55 g
279.0 21.91 i
279.0 21.72 r
280.0 21.46 u
279.0 22.22 y
279.0 22.07 z
281.0 21.56 g
280.0 21.92 i
280.0 21.73 r
281.0 21.47 u
280.0 22.23 y
280.0 22.08 z
282.0 21.57 g
281.0 21.93 i
281.0 21.74 r
282.0 21.48 u
281.0 22.24 y
281.0 22.09 z
283.0 21.58 g
282.0 21.94 i
282.0 21.75 r
283.0 21.49 u
282.0 22.25 y
282.0 22.1 z
284.0 21.59 g
283.0 21.95 i
283.0 21.75 r
284.0 21.5 u
283.0 22.25 y
283.0 22.11 z
285.0 21.6 g
284.0 21.96 i
284.0 21.76 r
285.0 21.5 u
284.0 22.26 y
284.0 22.12 z
286.0 21.61 g
285.0 21.97 i
285.0 21.77 r
286.0 21.51 u
285.0 22.27 y
285.0 22.13 z
287.0 21.61 g
286.0 21.98 i
286.0 21.78 r
287.0 21.52 u
286.0 22.28 y
286.0 22.14 z
288.0 21.62 g
287.0 21.99 i
287.0 21.79 r
288.0 21.53 u
287.0 22.29 y
287.0 22.15 z
289.0 21.63 g
288.0 22.0 i
288.0 21.8 r
289.0 21.54 u
288.0 22.3 y
288.0 22.16 z
290.0 21.64 g
289.0 22.01 i
289.0 21.81 r
290.0 21.55 u
289.0 22.31 y
289.0 22.16 z
291.0 21.65 g
290.0 22.02 i
290.0 21.82 r
291.0 21.56 u
290.0 22.32 y
290.0 22.17 z
292.0 21.66 g
291.0 22.03 i
291.0 21.83 r
292.0 21.57 u
291.0 22.33 y
291.0 22.18 z
293.0 21.67 g
292.0 22.03 i
292.0 21.84 r
293.0 21.58 u
292.0 22.34 y
292.0 22.19 z
294.0 21.68 g
293.0 22.04 i
293.0 21.85 r
294.0 21.58 u
293.0 22.35 y
293.0 22.2 z
295.0 21.69 g
294.0 22.05 i
294.0 21.86 r
295.0 21.59 u
294.0 22.36 y
294.0 22.21 z
296.0 21.7 g
295.0 22.06 i
295.0 21.87 r
296.0 21.6 u
295.0 22.37 y
295.0 22.22 z
297.0 21.7 g
296.0 22.07 i
296.0 21.87 r
297.0 21.61 u
296.0 22.38 y
296.0 22.23 z
298.0 21.71 g
297.0 22.08 i
297.0 21.88 r
298.0 21.62 u
297.0 22.39 y
297.0 22.24 z
299.0 21.72 g
298.0 22.09 i
298.0 21.89 r
299.0 21.63 u
298.0 22.39 y
298.0 22.25 z
300.0 21.73 g
299.0 22.1 i
299.0 21.9 r
300.0 21.64 u
299.0 22.4 y
299.0 22.26 z
301.0 21.74 g
300.0 22.11 i
300.0 21.91 r
301.0 21.64 u
300.0 22.41 y
300.0 22.27 z
302.0 21.75 g
301.0 22.12 i
301.0 21.92 r
302.0 21.65 u
301.0 22.42 y
301.0 22.27 z
303.0 21.76 g
302.0 22.13 i
302.0 21.93 r
303.0 21.66 u
302.0 22.43 y
302.0 22.28 z
304.0 21.77 g
303.0 22.13 i
303.0 21.94 r
304.0 21.67 u
303.0 22.44 y
303.0 22.29 z
305.0 21.77 g
304.0 22.14 i
304.0 21.94 r
305.0 21.68 u
304.0 22.45 y
304.0 22.3 z
306.0 21.78 g
305.0 22.15 i
305.0 21.95 r
306.0 21.69 u
305.0 22.46 y
305.0 22.31 z
307.0 21.79 g
306.0 22.16 i
306.0 21.96 r
307.0 21.69 u
306.0 22.47 y
306.0 22.32 z
308.0 21.8 g
307.0 22.17 i
307.0 21.97 r
308.0 21.7 u
307.0 22.47 y
307.0 22.33 z
309.0 21.81 g
308.0 22.18 i
308.0 21.98 r
309.0 21.71 u
308.0 22.48 y
308.0 22.34 z
310.0 21.82 g
309.0 22.19 i
309.0 21.99 r
310.0 21.72 u
309.0 22.49 y
309.0 22.35 z
311.0 21.82 g
310.0 22.2 i
310.0 22.0 r
311.0 21.73 u
310.0 22.5 y
310.0 22.35 z
312.0 21.83 g
311.0 22.2 i
311.0 22.01 r
312.0 21.74 u
311.0 22.51 y
311.0 22.36 z
313.0 21.84 g
312.0 22.21 i
312.0 22.01 r
313.0 21.74 u
312.0 22.52 y
312.0 22.37 z
314.0 21.85 g
313.0 22.22 i
313.0 22.02 r
314.0 21.75 u
313.0 22.53 y
313.0 22.38 z
315.0 21.86 g
314.0 22.23 i
314.0 22.03 r
315.0 21.76 u
314.0 22.54 y
314.0 22.39 z
316.0 21.87 g
315.0 22.24 i
315.0 22.04 r
316.0 21.77 u
315.0 22.54 y
315.0 22.4 z
317.0 21.87 g
316.0 22.25 i
316.0 22.05 r
317.0 21.78 u
316.0 22.55 y
316.0 22.41 z
318.0 21.88 g
317.0 22.25 i
317.0 22.06 r
318.0 21.78 u
317.0 22.56 y
317.0 22.41 z
319.0 21.89 g
318.0 22.26 i
318.0 22.06 r
319.0 21.79 u
318.0 22.57 y
318.0 22.42 z
320.0 21.9 g
319.0 22.27 i
319.0 22.07 r
320.0 21.8 u
319.0 22.58 y
319.0 22.43 z
321.0 21.91 g
320.0 22.28 i
320.0 22.08 r
321.0 21.81 u
320.0 22.59 y
320.0 22.44 z
322.0 21.92 g
321.0 22.29 i
321.0 22.09 r
322.0 21.82 u
321.0 22.6 y
321.0 22.45 z
323.0 21.92 g
322.0 22.3 i
322.0 22.1 r
323.0 21.82 u
322.0 22.6 y
322.0 22.46 z
324.0 21.93 g
323.0 22.3 i
323.0 22.11 r
324.0 21.83 u
323.0 22.61 y
323.0 22.46 z
325.0 21.94 g
324.0 22.31 i
324.0 22.11 r
325.0 21.84 u
324.0 22.62 y
324.0 22.47 z
326.0 21.95 g
325.0 22.32 i
325.0 22.12 r
326.0 21.85 u
325.0 22.63 y
325.0 22.48 z
327.0 21.96 g
326.0 22.33 i
326.0 22.13 r
327.0 21.86 u
326.0 22.64 y
326.0 22.49 z
328.0 21.96 g
327.0 22.34 i
327.0 22.14 r
328.0 21.86 u
327.0 22.64 y
327.0 22.5 z
329.0 21.97 g
328.0 22.35 i
328.0 22.15 r
329.0 21.87 u
328.0 22.65 y
328.0 22.51 z
330.0 21.98 g
329.0 22.35 i
329.0 22.15 r
330.0 21.88 u
329.0 22.66 y
329.0 22.51 z
331.0 21.99 g
330.0 22.36 i
330.0 22.16 r
331.0 21.89 u
330.0 22.67 y
330.0 22.52 z
332.0 21.99 g
331.0 22.37 i
331.0 22.17 r
332.0 21.89 u
331.0 22.68 y
331.0 22.53 z
333.0 22.0 g
332.0 22.38 i
332.0 22.18 r
333.0 21.9 u
332.0 22.69 y
332.0 22.54 z
334.0 22.01 g
333.0 22.39 i
333.0 22.19 r
334.0 21.91 u
333.0 22.69 y
333.0 22.55 z
335.0 22.02 g
334.0 22.39 i
334.0 22.19 r
335.0 21.92 u
334.0 22.7 y
334.0 22.55 z
336.0 22.03 g
335.0 22.4 i
335.0 22.2 r
336.0 21.92 u
335.0 22.71 y
335.0 22.56 z
337.0 22.03 g
336.0 22.41 i
336.0 22.21 r
337.0 21.93 u
336.0 22.72 y
336.0 22.57 z
338.0 22.04 g
337.0 22.42 i
337.0 22.22 r
338.0 21.94 u
337.0 22.73 y
337.0 22.58 z
339.0 22.05 g
338.0 22.42 i
338.0 22.22 r
339.0 21.95 u
338.0 22.73 y
338.0 22.59 z
340.0 22.06 g
339.0 22.43 i
339.0 22.23 r
340.0 21.95 u
339.0 22.74 y
339.0 22.59 z
341.0 22.06 g
340.0 22.44 i
340.0 22.24 r
341.0 21.96 u
340.0 22.75 y
340.0 22.6 z
342.0 22.07 g
341.0 22.45 i
341.0 22.25 r
342.0 21.97 u
341.0 22.76 y
341.0 22.61 z
343.0 22.08 g
342.0 22.46 i
342.0 22.25 r
343.0 21.98 u
342.0 22.76 y
342.0 22.62 z
344.0 22.09 g
343.0 22.46 i
343.0 22.26 r
344.0 21.98 u
343.0 22.77 y
343.0 22.62 z
345.0 22.09 g
344.0 22.47 i
344.0 22.27 r
345.0 21.99 u
344.0 22.78 y
344.0 22.63 z
346.0 22.1 g
345.0 22.48 i
345.0 22.28 r
346.0 22.0 u
345.0 22.79 y
345.0 22.64 z
347.0 22.11 g
346.0 22.49 i
346.0 22.28 r
347.0 22.0 u
346.0 22.79 y
346.0 22.65 z
348.0 22.12 g
347.0 22.49 i
347.0 22.29 r
348.0 22.01 u
347.0 22.8 y
347.0 22.65 z
349.0 22.12 g
348.0 22.5 i
348.0 22.3 r
349.0 22.02 u
348.0 22.81 y
348.0 22.66 z
350.0 22.13 g
349.0 22.51 i
349.0 22.31 r
350.0 22.03 u
349.0 22.82 y
349.0 22.67 z
351.0 22.14 g
350.0 22.52 i
350.0 22.31 r
351.0 22.03 u
350.0 22.82 y
350.0 22.68 z
352.0 22.14 g
351.0 22.52 i
351.0 22.32 r
352.0 22.04 u
351.0 22.83 y
351.0 22.68 z
353.0 22.15 g
352.0 22.53 i
352.0 22.33 r
353.0 22.05 u
352.0 22.84 y
352.0 22.69 z
354.0 22.16 g
353.0 22.54 i
353.0 22.34 r
354.0 22.05 u
353.0 22.85 y
353.0 22.7 z
355.0 22.17 g
354.0 22.55 i
354.0 22.34 r
355.0 22.06 u
354.0 22.85 y
354.0 22.71 z
356.0 22.17 g
355.0 22.55 i
355.0 22.35 r
356.0 22.07 u
355.0 22.86 y
355.0 22.71 z
357.0 22.18 g
356.0 22.56 i
356.0 22.36 r
357.0 22.07 u
356.0 22.87 y
356.0 22.72 z
358.0 22.19 g
357.0 22.57 i
357.0 22.37 r
358.0 22.08 u
357.0 22.88 y
357.0 22.73 z
359.0 22.19 g
358.0 22.57 i
358.0 22.37 r
359.0 22.09 u
358.0 22.88 y
358.0 22.74 z
360.0 22.2 g
359.0 22.58 i
359.0 22.38 r
360.0 22.1 u
359.0 22.89 y
359.0 22.74 z
361.0 22.21 g
360.0 22.59 i
360.0 22.39 r
361.0 22.1 u
360.0 22.9 y
360.0 22.75 z
362.0 22.21 g
361.0 22.6 i
361.0 22.39 r
362.0 22.11 u
361.0 22.91 y
361.0 22.76 z
363.0 22.22 g
362.0 22.6 i
362.0 22.4 r
363.0 22.12 u
362.0 22.91 y
362.0 22.76 z
364.0 22.23 g
363.0 22.61 i
363.0 22.41 r
364.0 22.12 u
363.0 22.92 y
363.0 22.77 z
365.0 22.24 g
364.0 22.62 i
364.0 22.41 r
365.0 22.13 u
364.0 22.93 y
364.0 22.78 z
366.0 22.24 g
365.0 22.62 i
365.0 22.42 r
366.0 22.14 u
365.0 22.93 y
365.0 22.79 z
367.0 22.25 g
366.0 22.63 i
366.0 22.43 r
367.0 22.14 u
366.0 22.94 y
366.0 22.79 z
368.0 22.26 g
367.0 22.64 i
367.0 22.44 r
368.0 22.15 u
367.0 22.95 y
367.0 22.8 z
369.0 22.26 g
368.0 22.65 i
368.0 22.44 r
369.0 22.16 u
368.0 22.96 y
368.0 22.81 z
370.0 22.27 g
369.0 22.65 i
369.0 22.45 r
370.0 22.16 u
369.0 22.96 y
369.0 22.81 z
371.0 22.28 g
370.0 22.66 i
370.0 22.46 r
371.0 22.17 u
370.0 22.97 y
370.0 22.82 z
372.0 22.28 g
371.0 22.67 i
371.0 22.46 r
372.0 22.18 u
371.0 22.98 y
371.0 22.83 z
373.0 22.29 g
372.0 22.67 i
372.0 22.47 r
373.0 22.18 u
372.0 22.98 y
372.0 22.83 z
374.0 22.3 g
373.0 22.68 i
373.0 22.48 r
374.0 22.19 u
373.0 22.99 y
373.0 22.84 z
375.0 22.3 g
374.0 22.69 i
374.0 22.48 r
375.0 22.2 u
374.0 23.0 y
374.0 22.85 z
376.0 22.31 g
375.0 22.69 i
375.0 22.49 r
376.0 22.2 u
375.0 23.0 y
375.0 22.86 z
377.0 22.32 g
376.0 22.7 i
376.0 22.5 r
377.0 22.21 u
376.0 23.01 y
376.0 22.86 z
378.0 22.32 g
377.0 22.71 i
377.0 22.5 r
378.0 22.21 u
377.0 23.02 y
377.0 22.87 z
379.0 22.33 g
378.0 22.71 i
378.0 22.51 r
379.0 22.22 u
378.0 23.02 y
378.0 22.88 z
380.0 22.34 g
379.0 22.72 i
379.0 22.52 r
380.0 22.23 u
379.0 23.03 y
379.0 22.88 z
381.0 22.34 g
380.0 22.73 i
380.0 22.52 r
381.0 22.23 u
380.0 23.04 y
380.0 22.89 z
382.0 22.35 g
381.0 22.73 i
381.0 22.53 r
382.0 22.24 u
381.0 23.04 y
381.0 22.9 z
383.0 22.36 g
382.0 22.74 i
382.0 22.54 r
383.0 22.25 u
382.0 23.05 y
382.0 22.9 z
384.0 22.36 g
383.0 22.75 i
383.0 22.54 r
384.0 22.25 u
383.0 23.06 y
383.0 22.91 z
385.0 22.37 g
384.0 22.75 i
384.0 22.55 r
385.0 22.26 u
384.0 23.06 y
384.0 22.92 z
386.0 22.38 g
385.0 22.76 i
385.0 22.56 r
386.0 22.27 u
385.0 23.07 y
385.0 22.92 z
387.0 22.38 g
386.0 22.77 i
386.0 22.56 r
387.0 22.27 u
386.0 23.08 y
386.0 22.93 z
388.0 22.39 g
387.0 22.77 i
387.0 22.57 r
388.0 22.28 u
387.0 23.08 y
387.0 22.94 z
389.0 22.39 g
388.0 22.78 i
388.0 22.58 r
389.0 22.28 u
388.0 23.09 y
388.0 22.94 z
390.0 22.4 g
389.0 22.79 i
389.0 22.58 r
390.0 22.29 u
389.0 23.1 y
389.0 22.95 z
391.0 22.41 g
390.0 22.79 i
390.0 22.59 r
391.0 22.3 u
390.0 23.1 y
390.0 22.96 z
392.0 22.41 g
391.0 22.8 i
391.0 22.6 r
392.0 22.3 u
391.0 23.11 y
391.0 22.96 z
393.0 22.42 g
392.0 22.81 i
392.0 22.6 r
393.0 22.31 u
392.0 23.12 y
392.0 22.97 z
394.0 22.43 g
393.0 22.81 i
393.0 22.61 r
394.0 22.32 u
393.0 23.12 y
393.0 22.97 z
395.0 22.43 g
394.0 22.82 i
394.0 22.61 r
395.0 22.32 u
394.0 23.13 y
394.0 22.98 z
396.0 22.44 g
395.0 22.83 i
395.0 22.62 r
396.0 22.33 u
395.0 23.14 y
395.0 22.99 z
397.0 22.44 g
396.0 22.83 i
396.0 22.63 r
397.0 22.33 u
396.0 23.14 y
396.0 22.99 z
398.0 22.45 g
397.0 22.84 i
397.0 22.63 r
398.0 22.34 u
397.0 23.15 y
397.0 23.0 z
399.0 22.46 g
398.0 22.84 i
398.0 22.64 r
399.0 22.35 u
398.0 23.16 y
398.0 23.01 z
400.0 22.46 g
399.0 22.85 i
399.0 22.65 r
400.0 22.35 u
399.0 23.16 y
399.0 23.01 z
401.0 22.47 g
400.0 22.86 i
400.0 22.65 r
401.0 22.36 u
400.0 23.17 y
400.0 23.02 z
402.0 22.48 g
401.0 22.86 i
401.0 22.66 r
402.0 22.36 u
401.0 23.18 y
401.0 23.03 z
403.0 22.48 g
402.0 22.87 i
402.0 22.66 r
403.0 22.37 u
402.0 23.18 y
402.0 23.03 z
404.0 22.49 g
403.0 22.88 i
403.0 22.67 r
404.0 22.38 u
403.0 23.19 y
403.0 23.04 z
405.0 22.49 g
404.0 22.88 i
404.0 22.68 r
405.0 22.38 u
404.0 23.19 y
404.0 23.04 z
406.0 22.5 g
405.0 22.89 i
405.0 22.68 r
406.0 22.39 u
405.0 23.2 y
405.0 23.05 z
407.0 22.51 g
406.0 22.89 i
406.0 22.69 r
407.0 22.39 u
406.0 23.21 y
406.0 23.06 z
408.0 22.51 g
407.0 22.9 i
407.0 22.7 r
408.0 22.4 u
407.0 23.21 y
407.0 23.06 z
409.0 22.52 g
408.0 22.91 i
408.0 22.7 r
409.0 22.4 u
408.0 23.22 y
408.0 23.07 z
410.0 22.52 g
409.0 22.91 i
409.0 22.71 r
410.0 22.41 u
409.0 23.23 y
409.0 23.08 z
411.0 22.53 g
410.0 22.92 i
410.0 22.71 r
411.0 22.42 u
410.0 23.23 y
410.0 23.08 z
412.0 22.54 g
411.0 22.92 i
411.0 22.72 r
412.0 22.42 u
411.0 23.24 y
411.0 23.09 z
413.0 22.54 g
412.0 22.93 i
412.0 22.73 r
413.0 22.43 u
412.0 23.24 y
412.0 23.09 z
414.0 22.55 g
413.0 22.94 i
413.0 22.73 r
414.0 22.43 u
413.0 23.25 y
413.0 23.1 z
415.0 22.55 g
414.0 22.94 i
414.0 22.74 r
415.0 22.44 u
414.0 23.26 y
414.0 23.11 z
416.0 22.56 g
415.0 22.95 i
415.0 22.74 r
416.0 22.45 u
415.0 23.26 y
415.0 23.11 z
417.0 22.57 g
416.0 22.96 i
416.0 22.75 r
417.0 22.45 u
416.0 23.27 y
416.0 23.12 z
418.0 22.57 g
417.0 22.96 i
417.0 22.76 r
418.0 22.46 u
417.0 23.27 y
417.0 23.12 z
419.0 22.58 g
418.0 22.97 i
418.0 22.76 r
419.0 22.46 u
418.0 23.28 y
418.0 23.13 z
420.0 22.58 g
419.0 22.97 i
419.0 22.77 r
420.0 22.47 u
419.0 23.29 y
419.0 23.14 z
421.0 22.59 g
420.0 22.98 i
420.0 22.77 r
421.0 22.47 u
420.0 23.29 y
420.0 23.14 z
422.0 22.59 g
421.0 22.98 i
421.0 22.78 r
422.0 22.48 u
421.0 23.3 y
421.0 23.15 z
423.0 22.6 g
422.0 22.99 i
422.0 22.79 r
423.0 22.49 u
422.0 23.3 y
422.0 23.15 z
424.0 22.61 g
423.0 23.0 i
423.0 22.79 r
424.0 22.49 u
423.0 23.31 y
423.0 23.16 z
425.0 22.61 g
424.0 23.0 i
424.0 22.8 r
425.0 22.5 u
424.0 23.32 y
424.0 23.17 z
426.0 22.62 g
425.0 23.01 i
425.0 22.8 r
426.0 22.5 u
425.0 23.32 y
425.0 23.17 z
427.0 22.62 g
426.0 23.01 i
426.0 22.81 r
427.0 22.51 u
426.0 23.33 y
426.0 23.18 z
428.0 22.63 g
427.0 23.02 i
427.0 22.81 r
428.0 22.51 u
427.0 23.33 y
427.0 23.18 z
429.0 22.63 g
428.0 23.03 i
428.0 22.82 r
429.0 22.52 u
428.0 23.34 y
428.0 23.19 z
430.0 22.64 g
429.0 23.03 i
429.0 22.83 r
430.0 22.52 u
429.0 23.35 y
429.0 23.2 z
431.0 22.65 g
430.0 23.04 i
430.0 22.83 r
431.0 22.53 u
430.0 23.35 y
430.0 23.2 z
432.0 22.65 g
431.0 23.04 i
431.0 22.84 r
432.0 22.54 u
431.0 23.36 y
431.0 23.21 z
433.0 22.66 g
432.0 23.05 i
432.0 22.84 r
433.0 22.54 u
432.0 23.36 y
432.0 23.21 z
434.0 22.66 g
433.0 23.05 i
433.0 22.85 r
434.0 22.55 u
433.0 23.37 y
433.0 23.22 z
435.0 22.67 g
434.0 23.06 i
434.0 22.85 r
435.0 22.55 u
434.0 23.37 y
434.0 23.22 z
436.0 22.67 g
435.0 23.07 i
435.0 22.86 r
436.0 22.56 u
435.0 23.38 y
435.0 23.23 z
437.0 22.68 g
436.0 23.07 i
436.0 22.87 r
437.0 22.56 u
436.0 23.39 y
436.0 23.24 z
438.0 22.68 g
437.0 23.08 i
437.0 22.87 r
438.0 22.57 u
437.0 23.39 y
437.0 23.24 z
439.0 22.69 g
438.0 23.08 i
438.0 22.88 r
439.0 22.57 u
438.0 23.4 y
438.0 23.25 z
440.0 22.7 g
439.0 23.09 i
439.0 22.88 r
440.0 22.58 u
439.0 23.4 y
439.0 23.25 z
441.0 22.7 g
440.0 23.09 i
440.0 22.89 r
441.0 22.58 u
440.0 23.41 y
440.0 23.26 z
442.0 22.71 g
441.0 23.1 i
441.0 22.89 r
