#time magnitude filter
149.0 23.43 u
118.0 20.53 y
123.0 20.61 z
148.0 22.06 g
131.0 20.8 i
141.0 21.2 r
150.0 23.45 u
119.0 20.54 y
124.0 20.62 z
149.0 22.08 g
132.0 20.81 i
142.0 21.21 r
151.0 23.48 u
120.0 20.55 y
125.0 20.63 z
150.0 22.1 g
133.0 20.82 i
143.0 21.23 r
152.0 23.5 u
121.0 20.56 y
126.0 20.64 z
151.0 22.11 g
134.0 20.83 i
144.0 21.24 r
153.0 23.53 u
122.0 20.56 y
127.0 20.65 z
152.0 22.13 g
135.0 20.84 i
145.0 21.26 r
154.0 23.55 u
123.0 20.57 y
128.0 20.66 z
153.0 22.15 g
136.0 20.85 i
146.0 21.27 r
155.0 23.58 u
124.0 20.58 y
129.0 20.66 z
154.0 22.17 g
137.0 20.86 i
147.0 21.28 r
156.0 23.6 u
125.0 20.59 y
130.0 20.67 z
155.0 22.19 g
138.0 20.87 i
148.0 21.3 r
157.0 23.63 u
126.0 20.6 y
131.0 20.68 z
156.0 22.21 g
139.0 20.88 i
149.0 21.31 r
158.0 23.65 u
127.0 20.6 y
132.0 20.69 z
157.0 22.22 g
140.0 20.9 i
150.0 21.32 r
159.0 23.68 u
128.0 20.61 y
133.0 20.7 z
158.0 22.24 g
141.0 20.91 i
151.0 21.34 r
160.0 23.7 u
129.0 20.62 y
134.0 20.71 z
159.0 22.26 g
142.0 20.92 i
152.0 21.35 r
161.0 23.73 u
130.0 20.63 y
135.0 20.72 z
160.0 22.28 g
143.0 20.93 i
153.0 21.37 r
162.0 23.75 u
131.0 20.64 y
136.0 20.73 z
161.0 22.29 g
144.0 20.94 i
154.0 21.38 r
163.0 23.77 u
132.0 20.65 y
137.0 20.74 z
162.0 22.31 g
145.0 20.95 i
155.0 21.39 r
164.0 23.8 u
133.0 20.65 y
138.0 20.75 z
163.0 22.33 g
146.0 20.96 i
156.0 21.41 r
165.0 23.82 u
134.0 20.66 y
139.0 20.76 z
164.0 22.35 g
147.0 20.97 i
157.0 21.42 r
166.0 23.84 u
135.0 20.67 y
140.0 20.77 z
165.0 22.36 g
148.0 20.98 i
158.0 21.43 r
167.0 23.87 u
136.0 20.68 y
141.0 20.78 z
166.0 22.38 g
149.0 20.99 i
159.0 21.45 r
168.0 23.89 u
137.0 20.69 y
142.0 20.79 z
167.0 22.4 g
150.0 21.0 i
160.0 21.46 r
169.0 23.91 u
138.0 20.69 y
143.0 20.79 z
168.0 22.42 g
151.0 21.01 i
161.0 21.47 r
170.0 23.94 u
139.0 20.7 y
144.0 20.8 z
169.0 22.43 g
152.0 21.03 i
162.0 21.48 r
171.0 23.96 u
140.0 20.71 y
145.0 20.81 z
170.0 22.45 g
153.0 21.04 i
163.0 21.5 r
172.0 23.98 u
141.0 20.72 y
146.0 20.82 z
171.0 22.47 g
154.0 21.05 i
164.0 21.51 r
173.0 24.0 u
142.0 20.73 y
147.0 20.83 z
172.0 22.48 g
155.0 21.06 i
165.0 21.52 r
174.0 24.03 u
143.0 20.74 y
148.0 20.84 z
173.0 22.5 g
156.0 21.07 i
166.0 21.54 r
175.0 24.05 u
144.0 20.74 y
149.0 20.85 z
174.0 22.52 g
157.0 21.08 i
167.0 21.55 r
176.0 24.07 u
145.0 20.75 y
150.0 20.86 z
175.0 22.53 g
158.0 21.09 i
168.0 21.56 r
177.0 24.09 u
146.0 20.76 y
151.0 20.87 z
176.0 22.55 g
159.0 21.1 i
169.0 21.58 r
178.0 24.12 u
147.0 20.77 y
152.0 20.88 z
177.0 22.57 g
160.0 21.11 i
170.0 21.59 r
179.0 24.14 u
148.0 20.78 y
153.0 20.89 z
178.0 22.58 g
161.0 21.12 i
171.0 21.6 r
180.0 24.16 u
149.0 20.78 y
154.0 20.89 z
179.0 22.6 g
162.0 21.13 i
172.0 21.61 r
181.0 24.18 u
150.0 20.79 y
155.0 20.9 z
180.0 22.62 g
163.0 21.14 i
173.0 21.63 r
182.0 24.2 u
151.0 20.8 y
156.0 20.91 z
181.0 22.63 g
164.0 21.15 i
174.0 21.64 r
183.0 24.23 u
152.0 20.81 y
157.0 20.92 z
182.0 22.65 g
165.0 21.16 i
175.0 21.65 r
184.0 24.25 u
153.0 20.82 y
158.0 20.93 z
183.0 22.66 g
166.0 21.17 i
176.0 21.66 r
185.0 24.27 u
154.0 20.82 y
159.0 20.94 z
184.0 22.68 g
167.0 21.18 i
177.0 21.68 r
186.0 24.29 u
155.0 20.83 y
160.0 20.95 z
185.0 22.7 g
168.0 21.19 i
178.0 21.69 r
187.0 24.31 u
156.0 20.84 y
161.0 20.96 z
186.0 22.71 g
169.0 21.2 i
179.0 21.7 r
188.0 24.33 u
157.0 20.85 y
162.0 20.97 z
187.0 22.73 g
170.0 21.21 i
180.0 21.71 r
189.0 24.35 u
158.0 20.86 y
163.0 20.97 z
188.0 22.74 g
171.0 21.22 i
181.0 21.73 r
190.0 24.37 u
159.0 20.86 y
164.0 20.98 z
189.0 22.76 g
172.0 21.23 i
182.0 21.74 r
191.0 24.39 u
160.0 20.87 y
165.0 20.99 z
190.0 22.77 g
173.0 21.24 i
183.0 21.75 r
192.0 24.41 u
161.0 20.88 y
166.0 21.0 z
191.0 22.79 g
174.0 21.25 i
184.0 21.76 r
193.0 24.44 u
162.0 20.89 y
167.0 21.01 z
192.0 22.81 g
175.0 21.26 i
185.0 21.77 r
194.0 24.46 u
163.0 20.89 y
168.0 21.02 z
193.0 22.82 g
176.0 21.27 i
186.0 21.79 r
195.0 24.48 u
164.0 20.9 y
169.0 21.03 z
194.0 22.84 g
177.0 21.28 i
187.0 21.8 r
196.0 24.5 u
165.0 20.91 y
170.0 21.04 z
195.0 22.85 g
178.0 21.29 i
188.0 21.81 r
197.0 24.52 u
166.0 20.92 y
171.0 21.04 z
196.0 22.87 g
179.0 21.3 i
189.0 21.82 r
198.0 24.54 u
167.0 20.93 y
172.0 21.05 z
197.0 22.88 g
180.0 21.31 i
190.0 21.83 r
199.0 24.56 u
168.0 20.93 y
173.0 21.06 z
198.0 22.9 g
181.0 21.32 i
191.0 21.85 r
200.0 24.58 u
169.0 20.94 y
174.0 21.07 z
199.0 22.91 g
182.0 21.33 i
192.0 21.86 r
201.0 24.6 u
170.0 20.95 y
175.0 21.08 z
200.0 22.93 g
183.0 21.34 i
193.0 21.87 r
202.0 24.62 u
171.0 20.96 y
176.0 21.09 z
201.0 22.94 g
184.0 21.35 i
194.0 21.88 r
203.0 24.63 u
172.0 20.96 y
177.0 21.1 z
202.0 22.96 g
185.0 21.36 i
195.0 21.89 r
204.0 24.65 u
173.0 20.97 y
178.0 21.1 z
203.0 22.97 g
186.0 21.37 i
196.0 21.9 r
205.0 24.67 u
174.0 20.98 y
179.0 21.11 z
204.0 22.99 g
187.0 21.38 i
197.0 21.92 r
206.0 24.69 u
175.0 20.99 y
180.0 21.12 z
205.0 23.0 g
188.0 21.39 i
198.0 21.93 r
207.0 24.71 u
176.0 21.0 y
181.0 21.13 z
206.0 23.01 g
189.0 21.4 i
199.0 21.94 r
208.0 24.73 u
177.0 21.0 y
182.0 21.14 z
207.0 23.03 g
190.0 21.41 i
200.0 21.95 r
209.0 24.75 u
178.0 21.01 y
183.0 21.15 z
208.0 23.04 g
191.0 21.42 i
201.0 21.96 r
210.0 24.77 u
179.0 21.02 y
184.0 21.16 z
209.0 23.06 g
192.0 21.43 i
202.0 21.97 r
211.0 24.79 u
180.0 21.03 y
185.0 21.16 z
210.0 23.07 g
193.0 21.44 i
203.0 21.98 r
212.0 24.81 u
181.0 21.03 y
186.0 21.17 z
211.0 23.09 g
194.0 21.45 i
204.0 22.0 r
213.0 24.82 u
182.0 21.04 y
187.0 21.18 z
212.0 23.1 g
195.0 21.46 i
205.0 22.01 r
214.0 24.84 u
183.0 21.05 y
188.0 21.19 z
213.0 23.11 g
196.0 21.47 i
206.0 22.02 r
215.0 24.86 u
184.0 21.06 y
189.0 21.2 z
214.0 23.13 g
197.0 21.48 i
207.0 22.03 r
216.0 24.88 u
185.0 21.06 y
190.0 21.21 z
215.0 23.14 g
198.0 21.48 i
208.0 22.04 r
217.0 24.9 u
186.0 21.07 y
191.0 21.21 z
216.0 23.16 g
199.0 21.49 i
209.0 22.05 r
218.0 24.92 u
187.0 21.08 y
192.0 21.22 z
217.0 23.17 g
200.0 21.5 i
210.0 22.06 r
219.0 24.93 u
188.0 21.09 y
193.0 21.23 z
218.0 23.18 g
