#time magnitude filter
232.0 25.61 y
232.0 25.39 z
233.0 24.32 g
233.0 25.12 i
233.0 24.77 r
233.0 23.92 u
233.0 25.61 y
233.0 25.39 z
234.0 24.32 g
234.0 25.13 i
234.0 24.77 r
234.0 23.92 u
234.0 25.61 y
234.0 25.4 z
235.0 24.32 g
235.0 25.13 i
235.0 24.78 r
235.0 23.92 u
235.0 25.62 y
235.0 25.4 z
236.0 24.33 g
236.0 25.13 i
236.0 24.78 r
236.0 23.93 u
236.0 25.62 y
236.0 25.4 z
237.0 24.33 g
237.0 25.14 i
237.0 24.78 r
237.0 23.93 u
237.0 25.62 y
237.0 25.41 z
238.0 24.33 g
238.0 25.14 i
238.0 24.79 r
238.0 23.93 u
238.0 25.63 y
238.0 25.41 z
239.0 24.34 g
239.0 25.14 i
239.0 24.79 r
239.0 23.94 u
239.0 25.63 y
239.0 25.41 z
240.0 24.34 g
240.0 25.15 i
240.0 24.79 r
240.0 23.94 u
240.0 25.63 y
240.0 25.42 z
241.0 24.35 g
241.0 25.15 i
241.0 24.8 r
241.0 23.94 u
241.0 25.64 y
241.0 25.42 z
242.0 24.35 g
242.0 25.15 i
242.0 24.8 r
242.0 23.95 u
242.0 25.64 y
242.0 25.43 z
243.0 24.35 g
243.0 25.16 i
243.0 24.8 r
243.0 23.95 u
243.0 25.64 y
243.0 25.43 z
244.0 24.36 g
244.0 25.16 i
244.0 24.81 r
244.0 23.95 u
244.0 25.65 y
244.0 25.43 z
245.0 24.36 g
245.0 25.16 i
245.0 24.81 r
245.0 23.96 u
245.0 25.65 y
245.0 25.44 z
246.0 24.36 g
246.0 25.17 i
246.0 24.81 r
246.0 23.96 u
246.0 25.65 y
246.0 25.44 z
247.0 24.37 g
247.0 25.17 i
247.0 24.82 r
247.0 23.96 u
247.0 25.66 y
247.0 25.44 z
248.0 24.37 g
248.0 25.17 i
248.0 24.82 r
248.0 23.97 u
248.0 25.66 y
248.0 25.45 z
249.0 24.37 g
249.0 25.18 i
249.0 24.82 r
249.0 23.97 u
249.0 25.66 y
249.0 25.45 z
250.0 24.38 g
250.0 25.18 i
250.0 24.83 r
250.0 23.97 u
250.0 25.67 y
250.0 25.45 z
251.0 24.38 g
251.0 25.18 i
251.0 24.83 r
251.0 23.98 u
251.0 25.67 y
251.0 25.46 z
252.0 24.38 g
252.0 25.19 i
252.0 24.83 r
252.0 23.98 u
252.0 25.67 y
252.0 25.46 z
253.0 24.39 g
253.0 25.19 i
253.0 24.84 r
253.0 23.98 u
253.0 25.68 y
253.0 25.46 z
254.0 24.39 g
254.0 25.19 i
254.0 24.84 r
254.0 23.99 u
254.0 25.68 y
254.0 25.47 z
255.0 24.39 g
255.0 25.2 i
255.0 24.84 r
255.0 23.99 u
255.0 25.68 y
255.0 25.47 z
256.0 24.4 g
256.0 25.2 i
256.0 24.85 r
256.0 23.99 u
256.0 25.69 y
256.0 25.47 z
257.0 24.4 g
257.0 25.2 i
257.0 24.85 r
257.0 24.0 u
257.0 25.69 y
257.0 25.48 z
258.0 24.4 g
258.0 25.21 i
258.0 24.85 r
258.0 24.0 u
258.0 25.69 y
258.0 25.48 z
259.0 24.41 g
259.0 25.21 i
259.0 24.86 r
259.0 24.0 u
259.0 25.7 y
259.0 25.48 z
260.0 24.41 g
260.0 25.21 i
260.0 24.86 r
260.0 24.01 u
260.0 25.7 y
260.0 25.49 z
261.0 24.41 g
261.0 25.22 i
261.0 24.86 r
261.0 24.01 u
261.0 25.7 y
261.0 25.49 z
262.0 24.42 g
262.0 25.22 i
262.0 24.87 r
262.0 24.01 u
262.0 25.71 y
262.0 25.49 z
263.0 24.42 g
263.0 25.22 i
263.0 24.87 r
263.0 24.02 u
263.0 25.71 y
263.0 25.5 z
264.0 24.42 g
264.0 25.23 i
264.0 24.87 r
264.0 24.02 u
264.0 25.71 y
264.0 25.5 z
265.0 24.43 g
265.0 25.23 i
265.0 24.88 r
265.0 24.02 u
265.0 25.72 y
265.0 25.5 z
266.0 24.43 g
266.0 25.23 i
266.0 24.88 r
266.0 24.03 u
266.0 25.72 y
266.0 25.51 z
267.0 24.43 g
267.0 25.24 i
267.0 24.88 r
267.0 24.03 u
267.0 25.72 y
267.0 25.51 z
268.0 24.44 g
268.0 25.24 i
268.0 24.89 r
268.0 24.03 u
268.0 25.73 y
268.0 25.51 z
269.0 24.44 g
269.0 25.24 i
269.0 24.89 r
269.0 24.04 u
269.0 25.73 y
269.0 25.52 z
270.0 24.44 g
270.0 25.25 i
270.0 24.89 r
270.0 24.04 u
270.0 25.73 y
270.0 25.52 z
271.0 24.44 g
271.0 25.25 i
271.0 24.9 r
271.0 24.04 u
271.0 25.74 y
271.0 25.52 z
272.0 24.45 g
272.0 25.25 i
272.0 24.9 r
272.0 24.05 u
272.0 25.74 y
272.0 25.52 z
273.0 24.45 g
273.0 25.26 i
273.0 24.9 r
273.0 24.05 u
273.0 25.74 y
273.0 25.53 z
274.0 24.45 g
274.0 25.26 i
274.0 24.91 r
274.0 24.05 u
274.0 25.75 y
274.0 25.53 z
275.0 24.46 g
275.0 25.26 i
275.0 24.91 r
275.0 24.06 u
275.0 25.75 y
275.0 25.53 z
276.0 24.46 g
276.0 25.27 i
276.0 24.91 r
276.0 24.06 u
276.0 25.75 y
276.0 25.54 z
277.0 24.46 g
277.0 25.27 i
277.0 24.92 r
277.0 24.06 u
277.0 25.76 y
277.0 25.54 z
278.0 24.47 g
278.0 25.27 i
278.0 24.92 r
278.0 24.07 u
278.0 25.76 y
278.0 25.54 z
279.0 24.47 g
279.0 25.27 i
279.0 24.92 r
279.0 24.07 u
279.0 25.76 y
279.0 25.55 z
280.0 24.47 g
280.0 25.28 i
280.0 24.93 r
280.0 24.07 u
280.0 25.77 y
280.0 25.55 z
281.0 24.48 g
281.0 25.28 i
281.0 24.93 r
281.0 24.07 u
281.0 25.77 y
281.0 25.55 z
282.0 24.48 g
282.0 25.28 i
282.0 24.93 r
282.0 24.08 u
282.0 25.77 y
282.0 25.56 z
283.0 24.48 g
283.0 25.29 i
283.0 24.93 r
283.0 24.08 u
283.0 25.77 y
283.0 25.56 z
284.0 24.49 g
284.0 25.29 i
284.0 24.94 r
284.0 24.08 u
284.0 25.78 y
284.0 25.56 z
285.0 24.49 g
285.0 25.29 i
285.0 24.94 r
285.0 24.09 u
285.0 25.78 y
285.0 25.57 z
286.0 24.49 g
286.0 25.3 i
286.0 24.94 r
286.0 24.09 u
286.0 25.78 y
286.0 25.57 z
287.0 24.5 g
287.0 25.3 i
287.0 24.95 r
287.0 24.09 u
287.0 25.79 y
287.0 25.57 z
288.0 24.5 g
288.0 25.3 i
288.0 24.95 r
288.0 24.1 u
288.0 25.79 y
288.0 25.58 z
289.0 24.5 g
289.0 25.31 i
289.0 24.95 r
289.0 24.1 u
289.0 25.79 y
289.0 25.58 z
290.0 24.5 g
290.0 25.31 i
290.0 24.96 r
290.0 24.1 u
290.0 25.8 y
290.0 25.58 z
291.0 24.51 g
291.0 25.31 i
291.0 24.96 r
291.0 24.11 u
291.0 25.8 y
291.0 25.58 z
292.0 24.51 g
292.0 25.32 i
292.0 24.96 r
292.0 24.11 u
292.0 25.8 y
292.0 25.59 z
293.0 24.51 g
293.0 25.32 i
293.0 24.97 r
293.0 24.11 u
293.0 25.81 y
293.0 25.59 z
294.0 24.52 g
294.0 25.32 i
294.0 24.97 r
294.0 24.11 u
294.0 25.81 y
294.0 25.59 z
295.0 24.52 g
295.0 25.32 i
295.0 24.97 r
295.0 24.12 u
295.0 25.81 y
295.0 25.6 z
296.0 24.52 g
296.0 25.33 i
296.0 24.98 r
296.0 24.12 u
296.0 25.82 y
296.0 25.6 z
297.0 24.53 g
297.0 25.33 i
297.0 24.98 r
297.0 24.12 u
297.0 25.82 y
297.0 25.6 z
298.0 24.53 g
298.0 25.33 i
298.0 24.98 r
298.0 24.13 u
298.0 25.82 y
298.0 25.61 z
299.0 24.53 g
299.0 25.34 i
299.0 24.98 r
299.0 24.13 u
299.0 25.82 y
299.0 25.61 z
300.0 24.54 g
300.0 25.34 i
300.0 24.99 r
300.0 24.13 u
300.0 25.83 y
300.0 25.61 z
301.0 24.54 g
301.0 25.34 i
301.0 24.99 r
301.0 24.14 u
301.0 25.83 y
301.0 25.61 z
302.0 24.54 g
302.0 25.35 i
302.0 24.99 r
302.0 24.14 u
302.0 25.83 y
302.0 25.62 z
303.0 24.54 g
303.0 25.35 i
303.0 25.0 r
303.0 24.14 u
303.0 25.84 y
303.0 25.62 z
304.0 24.55 g
304.0 25.35 i
304.0 25.0 r
304.0 24.15 u
304.0 25.84 y
304.0 25.62 z
305.0 24.55 g
305.0 25.35 i
305.0 25.0 r
305.0 24.15 u
305.0 25.84 y
305.0 25.63 z
306.0 24.55 g
306.0 25.36 i
306.0 25.01 r
306.0 24.15 u
306.0 25.85 y
306.0 25.63 z
307.0 24.56 g
307.0 25.36 i
307.0 25.01 r
307.0 24.15 u
307.0 25.85 y
307.0 25.63 z
308.0 24.56 g
308.0 25.36 i
308.0 25.01 r
308.0 24.16 u
308.0 25.85 y
308.0 25.64 z
309.0 24.56 g
309.0 25.37 i
309.0 25.01 r
309.0 24.16 u
309.0 25.85 y
309.0 25.64 z
310.0 24.57 g
310.0 25.37 i
310.0 25.02 r
310.0 24.16 u
310.0 25.86 y
310.0 25.64 z
311.0 24.57 g
311.0 25.37 i
311.0 25.02 r
311.0 24.17 u
311.0 25.86 y
311.0 25.64 z
312.0 24.57 g
312.0 25.38 i
312.0 25.02 r
312.0 24.17 u
312.0 25.86 y
312.0 25.65 z
313.0 24.57 g
313.0 25.38 i
313.0 25.03 r
313.0 24.17 u
313.0 25.87 y
313.0 25.65 z
314.0 24.58 g
314.0 25.38 i
314.0 25.03 r
314.0 24.17 u
314.0 25.87 y
314.0 25.65 z
315.0 24.58 g
315.0 25.38 i
315.0 25.03 r
315.0 24.18 u
315.0 25.87 y
315.0 25.66 z
316.0 24.58 g
316.0 25.39 i
316.0 25.03 r
316.0 24.18 u
316.0 25.87 y
316.0 25.66 z
317.0 24.59 g
317.0 25.39 i
317.0 25.04 r
317.0 24.18 u
317.0 25.88 y
317.0 25.66 z
318.0 24.59 g
318.0 25.39 i
318.0 25.04 r
318.0 24.19 u
318.0 25.88 y
318.0 25.67 z
319.0 24.59 g
319.0 25.4 i
319.0 25.04 r
319.0 24.19 u
319.0 25.88 y
319.0 25.67 z
320.0 24.59 g
320.0 25.4 i
320.0 25.05 r
320.0 24.19 u
320.0 25.89 y
320.0 25.67 z
321.0 24.6 g
321.0 25.4 i
321.0 25.05 r
321.0 24.2 u
321.0 25.89 y
321.0 25.67 z
322.0 24.6 g
322.0 25.4 i
322.0 25.05 r
322.0 24.2 u
322.0 25.89 y
322.0 25.68 z
323.0 24.6 g
323.0 25.41 i
323.0 25.05 r
323.0 24.2 u
323.0 25.89 y
323.0 25.68 z
324.0 24.61 g
324.0 25.41 i
324.0 25.06 r
324.0 24.2 u
324.0 25.9 y
324.0 25.68 z
325.0 24.61 g
325.0 25.41 i
325.0 25.06 r
325.0 24.21 u
325.0 25.9 y
325.0 25.69 z
326.0 24.61 g
326.0 25.42 i
326.0 25.06 r
326.0 24.21 u
326.0 25.9 y
326.0 25.69 z
327.0 24.61 g
327.0 25.42 i
327.0 25.07 r
327.0 24.21 u
327.0 25.91 y
327.0 25.69 z
328.0 24.62 g
328.0 25.42 i
328.0 25.07 r
328.0 24.22 u
328.0 25.91 y
328.0 25.69 z
329.0 24.62 g
329.0 25.42 i
329.0 25.07 r
329.0 24.22 u
329.0 25.91 y
329.0 25.7 z
330.0 24.62 g
330.0 25.43 i
330.0 25.07 r
330.0 24.22 u
330.0 25.91 y
330.0 25.7 z
331.0 24.63 g
331.0 25.43 i
331.0 25.08 r
331.0 24.22 u
331.0 25.92 y
331.0 25.7 z
332.0 24.63 g
332.0 25.43 i
332.0 25.08 r
332.0 24.23 u
332.0 25.92 y
332.0 25.71 z
333.0 24.63 g
333.0 25.44 i
333.0 25.08 r
333.0 24.23 u
333.0 25.92 y
333.0 25.71 z
334.0 24.63 g
334.0 25.44 i
334.0 25.09 r
334.0 24.23 u
334.0 25.93 y
334.0 25.71 z
335.0 24.64 g
335.0 25.44 i
335.0 25.09 r
335.0 24.24 u
335.0 25.93 y
335.0 25.71 z
336.0 24.64 g
336.0 25.44 i
336.0 25.09 r
336.0 24.24 u
336.0 25.93 y
336.0 25.72 z
337.0 24.64 g
337.0 25.45 i
337.0 25.09 r
337.0 24.24 u
337.0 25.93 y
337.0 25.72 z
338.0 24.65 g
338.0 25.45 i
338.0 25.1 r
338.0 24.24 u
338.0 25.94 y
338.0 25.72 z
339.0 24.65 g
339.0 25.45 i
339.0 25.1 r
339.0 24.25 u
339.0 25.94 y
339.0 25.72 z
340.0 24.65 g
340.0 25.46 i
340.0 25.1 r
340.0 24.25 u
340.0 25.94 y
340.0 25.73 z
341.0 24.65 g
341.0 25.46 i
341.0 25.11 r
341.0 24.25 u
341.0 25.95 y
341.0 25.73 z
342.0 24.66 g
342.0 25.46 i
342.0 25.11 r
342.0 24.25 u
342.0 25.95 y
342.0 25.73 z
343.0 24.66 g
343.0 25.46 i
343.0 25.11 r
343.0 24.26 u
343.0 25.95 y
343.0 25.74 z
344.0 24.66 g
344.0 25.47 i
344.0 25.11 r
344.0 24.26 u
344.0 25.95 y
344.0 25.74 z
345.0 24.67 g
345.0 25.47 i
345.0 25.12 r
345.0 24.26 u
345.0 25.96 y
345.0 25.74 z
346.0 24.67 g
346.0 25.47 i
346.0 25.12 r
346.0 24.27 u
346.0 25.96 y
346.0 25.74 z
347.0 24.67 g
347.0 25.47 i
347.0 25.12 r
347.0 24.27 u
347.0 25.96 y
347.0 25.75 z
348.0 24.67 g
348.0 25.48 i
348.0 25.13 r
348.0 24.27 u
348.0 25.97 y
348.0 25.75 z
349.0 24.68 g
349.0 25.48 i
349.0 25.13 r
349.0 24.27 u
349.0 25.97 y
349.0 25.75 z
350.0 24.68 g
350.0 25.48 i
350.0 25.13 r
350.0 24.28 u
350.0 25.97 y
350.0 25.76 z
351.0 24.68 g
351.0 25.49 i
351.0 25.13 r
351.0 24.28 u
351.0 25.97 y
351.0 25.76 z
352.0 24.68 g
352.0 25.49 i
352.0 25.14 r
352.0 24.28 u
352.0 25.98 y
352.0 25.76 z
353.0 24.69 g
353.0 25.49 i
353.0 25.14 r
353.0 24.29 u
353.0 25.98 y
353.0 25.76 z
354.0 24.69 g
354.0 25.49 i
354.0 25.14 r
354.0 24.29 u
354.0 25.98 y
354.0 25.77 z
355.0 24.69 g
355.0 25.5 i
355.0 25.14 r
355.0 24.29 u
355.0 25.98 y
355.0 25.77 z
356.0 24.7 g
356.0 25.5 i
356.0 25.15 r
356.0 24.29 u
356.0 25.99 y
356.0 25.77 z
357.0 24.7 g
357.0 25.5 i
357.0 25.15 r
357.0 24.3 u
357.0 25.99 y
357.0 25.77 z
358.0 24.7 g
358.0 25.5 i
358.0 25.15 r
358.0 24.3 u
358.0 25.99 y
358.0 25.78 z
359.0 24.7 g
359.0 25.51 i
359.0 25.15 r
359.0 24.3 u
359.0 25.99 y
359.0 25.78 z
360.0 24.71 g
360.0 25.51 i
360.0 25.16 r
360.0 24.3 u
360.0 26.0 y
360.0 25.78 z
361.0 24.71 g
361.0 25.51 i
361.0 25.16 r
361.0 24.31 u
361.0 26.0 y
361.0 25.78 z
362.0 24.71 g
362.0 25.52 i
362.0 25.16 r
362.0 24.31 u
362.0 26.0 y
362.0 25.79 z
363.0 24.71 g
363.0 25.52 i
363.0 25.17 r
363.0 24.31 u
363.0 26.01 y
363.0 25.79 z
364.0 24.72 g
364.0 25.52 i
364.0 25.17 r
364.0 24.31 u
364.0 26.01 y
364.0 25.79 z
365.0 24.72 g
365.0 25.52 i
365.0 25.17 r
365.0 24.32 u
365.0 26.01 y
365.0 25.8 z
366.0 24.72 g
366.0 25.53 i
366.0 25.17 r
366.0 24.32 u
366.0 26.01 y
366.0 25.8 z
367.0 24.72 g
367.0 25.53 i
367.0 25.18 r
367.0 24.32 u
367.0 26.02 y
367.0 25.8 z
368.0 24.73 g
368.0 25.53 i
368.0 25.18 r
368.0 24.33 u
368.0 26.02 y
368.0 25.8 z
369.0 24.73 g
369.0 25.53 i
369.0 25.18 r
369.0 24.33 u
369.0 26.02 y
369.0 25.81 z
370.0 24.73 g
370.0 25.54 i
370.0 25.18 r
370.0 24.33 u
370.0 26.02 y
370.0 25.81 z
371.0 24.73 g
371.0 25.54 i
371.0 25.19 r
371.0 24.33 u
371.0 26.03 y
371.0 25.81 z
372.0 24.74 g
372.0 25.54 i
372.0 25.19 r
372.0 24.34 u
372.0 26.03 y
372.0 25.81 z
373.0 24.74 g
373.0 25.54 i
373.0 25.19 r
373.0 24.34 u
373.0 26.03 y
373.0 25.82 z
374.0 24.74 g
374.0 25.55 i
374.0 25.19 r
374.0 24.34 u
374.0 26.03 y
374.0 25.82 z
375.0 24.75 g
375.0 25.55 i
375.0 25.2 r
375.0 24.34 u
375.0 26.04 y
375.0 25.82 z
376.0 24.75 g
376.0 25.55 i
376.0 25.2 r
376.0 24.35 u
376.0 26.04 y
376.0 25.82 z
377.0 24.75 g
377.0 25.55 i
377.0 25.2 r
377.0 24.35 u
377.0 26.04 y
377.0 25.83 z
378.0 24.75 g
378.0 25.56 i
378.0 25.2 r
378.0 24.35 u
378.0 26.04 y
378.0 25.83 z
379.0 24.76 g
379.0 25.56 i
379.0 25.21 r
379.0 24.35 u
379.0 26.05 y
379.0 25.83 z
380.0 24.76 g
380.0 25.56 i
380.0 25.21 r
380.0 24.36 u
380.0 26.05 y
380.0 25.83 z
381.0 24.76 g
381.0 25.57 i
381.0 25.21 r
381.0 24.36 u
381.0 26.05 y
381.0 25.84 z
382.0 24.76 g
382.0 25.57 i
382.0 25.22 r
382.0 24.36 u
382.0 26.06 y
382.0 25.84 z
383.0 24.77 g
383.0 25.57 i
383.0 25.22 r
383.0 24.36 u
383.0 26.06 y
383.0 25.84 z
384.0 24.77 g
384.0 25.57 i
384.0 25.22 r
384.0 24.37 u
384.0 26.06 y
384.0 25.84 z
385.0 24.77 g
385.0 25.58 i
385.0 25.22 r
385.0 24.37 u
385.0 26.06 y
385.0 25.85 z
386.0 24.77 g
386.0 25.58 i
386.0 25.23 r
386.0 24.37 u
386.0 26.07 y
386.0 25.85 z
387.0 24.78 g
387.0 25.58 i
387.0 25.23 r
387.0 24.37 u
387.0 26.07 y
387.0 25.85 z
388.0 24.78 g
388.0 25.58 i
388.0 25.23 r
388.0 24.38 u
388.0 26.07 y
388.0 25.86 z
389.0 24.78 g
389.0 25.59 i
389.0 25.23 r
389.0 24.38 u
389.0 26.07 y
389.0 25.86 z
390.0 24.78 g
390.0 25.59 i
390.0 25.24 r
390.0 24.38 u
390.0 26.08 y
390.0 25.86 z
391.0 24.79 g
391.0 25.59 i
391.0 25.24 r
391.0 24.38 u
391.0 26.08 y
391.0 25.86 z
392.0 24.79 g
392.0 25.59 i
392.0 25.24 r
392.0 24.39 u
392.0 26.08 y
392.0 25.87 z
393.0 24.79 g
393.0 25.6 i
393.0 25.24 r
393.0 24.39 u
393.0 26.08 y
393.0 25.87 z
394.0 24.79 g
394.0 25.6 i
394.0 25.25 r
394.0 24.39 u
394.0 26.09 y
394.0 25.87 z
395.0 24.8 g
395.0 25.6 i
395.0 25.25 r
395.0 24.39 u
395.0 26.09 y
395.0 25.87 z
396.0 24.8 g
396.0 25.6 i
396.0 25.25 r
396.0 24.4 u
396.0 26.09 y
396.0 25.88 z
397.0 24.8 g
397.0 25.61 i
397.0 25.25 r
397.0 24.4 u
397.0 26.09 y
397.0 25.88 z
398.0 24.8 g
398.0 25.61 i
398.0 25.26 r
398.0 24.4 u
398.0 26.1 y
398.0 25.88 z
399.0 24.81 g
399.0 25.61 i
399.0 25.26 r
399.0 24.4 u
399.0 26.1 y
399.0 25.88 z
400.0 24.81 g
400.0 25.61 i
400.0 25.26 r
400.0 24.41 u
400.0 26.1 y
400.0 25.89 z
401.0 24.81 g
401.0 25.62 i
401.0 25.26 r
401.0 24.41 u
401.0 26.1 y
401.0 25.89 z
402.0 24.81 g
402.0 25.62 i
402.0 25.27 r
402.0 24.41 u
402.0 26.11 y
402.0 25.89 z
403.0 24.82 g
403.0 25.62 i
403.0 25.27 r
403.0 24.41 u
403.0 26.11 y
403.0 25.89 z
404.0 24.82 g
404.0 25.62 i
404.0 25.27 r
404.0 24.42 u
404.0 26.11 y
404.0 25.9 z
405.0 24.82 g
405.0 25.63 i
405.0 25.27 r
405.0 24.42 u
405.0 26.11 y
405.0 25.9 z
406.0 24.82 g
406.0 25.63 i
406.0 25.28 r
406.0 24.42 u
406.0 26.12 y
406.0 25.9 z
407.0 24.83 g
407.0 25.63 i
407.0 25.28 r
407.0 24.42 u
407.0 26.12 y
407.0 25.9 z
408.0 24.83 g
408.0 25.63 i
408.0 25.28 r
408.0 24.43 u
408.0 26.12 y
408.0 25.9 z
409.0 24.83 g
409.0 25.64 i
409.0 25.28 r
409.0 24.43 u
409.0 26.12 y
409.0 25.91 z
410.0 24.83 g
410.0 25.64 i
410.0 25.29 r
410.0 24.43 u
410.0 26.13 y
410.0 25.91 z
411.0 24.84 g
411.0 25.64 i
411.0 25.29 r
411.0 24.43 u
411.0 26.13 y
411.0 25.91 z
412.0 24.84 g
412.0 25.64 i
412.0 25.29 r
412.0 24.44 u
412.0 26.13 y
412.0 25.91 z
413.0 24.84 g
413.0 25.64 i
413.0 25.29 r
413.0 24.44 u
413.0 26.13 y
413.0 25.92 z
414.0 24.84 g
414.0 25.65 i
414.0 25.3 r
414.0 24.44 u
414.0 26.13 y
414.0 25.92 z
415.0 24.85 g
415.0 25.65 i
415.0 25.3 r
415.0 24.44 u
415.0 26.14 y
415.0 25.92 z
416.0 24.85 g
416.0 25.65 i
416.0 25.3 r
416.0 24.45 u
416.0 26.14 y
416.0 25.92 z
417.0 24.85 g
417.0 25.65 i
417.0 25.3 r
417.0 24.45 u
417.0 26.14 y
417.0 25.93 z
418.0 24.85 g
418.0 25.66 i
418.0 25.3 r
418.0 24.45 u
418.0 26.14 y
418.0 25.93 z
419.0 24.86 g
419.0 25.66 i
419.0 25.31 r
419.0 24.45 u
419.0 26.15 y
419.0 25.93 z
420.0 24.86 g
420.0 25.66 i
420.0 25.31 r
420.0 24.46 u
420.0 26.15 y
420.0 25.93 z
421.0 24.86 g
421.0 25.66 i
421.0 25.31 r
421.0 24.46 u
421.0 26.15 y
421.0 25.94 z
422.0 24.86 g
422.0 25.67 i
422.0 25.31 r
422.0 24.46 u
422.0 26.15 y
422.0 25.94 z
423.0 24.86 g
423.0 25.67 i
423.0 25.32 r
423.0 24.46 u
423.0 26.16 y
423.0 25.94 z
424.0 24.87 g
424.0 25.67 i
424.0 25.32 r
424.0 24.47 u
424.0 26.16 y
424.0 25.94 z
425.0 24.87 g
425.0 25.67 i
425.0 25.32 r
425.0 24.47 u
425.0 26.16 y
425.0 25.95 z
426.0 24.87 g
426.0 25.68 i
426.0 25.32 r
426.0 24.47 u
426.0 26.16 y
426.0 25.95 z
427.0 24.87 g
427.0 25.68 i
427.0 25.33 r
427.0 24.47 u
427.0 26.17 y
427.0 25.95 z
428.0 24.88 g
428.0 25.68 i
428.0 25.33 r
428.0 24.48 u
428.0 26.17 y
428.0 25.95 z
429.0 24.88 g
429.0 25.68 i
429.0 25.33 r
429.0 24.48 u
429.0 26.17 y
429.0 25.96 z
430.0 24.88 g
430.0 25.69 i
430.0 25.33 r
430.0 24.48 u
430.0 26.17 y
430.0 25.96 z
431.0 24.88 g
431.0 25.69 i
431.0 25.34 r
431.0 24.48 u
431.0 26.18 y
431.0 25.96 z
432.0 24.89 g
432.0 25.69 i
432.0 25.34 r
432.0 24.48 u
432.0 26.18 y
432.0 25.96 z
433.0 24.89 g
433.0 25.69 i
433.0 25.34 r
433.0 24.49 u
433.0 26.18 y
433.0 25.96 z
434.0 24.89 g
434.0 25.69 i
434.0 25.34 r
434.0 24.49 u
434.0 26.18 y
434.0 25.97 z
435.0 24.89 g
435.0 25.7 i
435.0 25.34 r
435.0 24.49 u
435.0 26.18 y
435.0 25.97 z
436.0 24.9 g
436.0 25.7 i
436.0 25.35 r
436.0 24.49 u
436.0 26.19 y
436.0 25.97 z
437.0 24.9 g
437.0 25.7 i
437.0 25.35 r
437.0 24.5 u
437.0 26.19 y
437.0 25.97 z
438.0 24.9 g
438.0 25.7 i
438.0 25.35 r
438.0 24.5 u
438.0 26.19 y
438.0 25.98 z
439.0 24.9 g
439.0 25.71 i
439.0 25.35 r
439.0 24.5 u
439.0 26.19 y
439.0 25.98 z
440.0 24.9 g
440.0 25.71 i
440.0 25.36 r
440.0 24.5 u
440.0 26.2 y
440.0 25.98 z
441.0 24.91 g
441.0 25.71 i
441.0 25.36 r
441.0 24.51 u
441.0 26.2 y
441.0 25.98 z
442.0 24.91 g
442.0 25.71 i
442.0 25.36 r
442.0 24.51 u
442.0 26.2 y
442.0 25.99 z
443.0 24.91 g
443.0 25.72 i
443.0 25.36 r
443.0 24.51 u
443.0 26.2 y
443.0 25.99 z
444.0 24.91 g
444.0 25.72 i
444.0 25.37 r
444.0 24.51 u
444.0 26.21 y
444.0 25.99 z
445.0 24.92 g
445.0 25.72 i
445.0 25.37 r
445.0 24.51 u
445.0 26.21 y
445.0 25.99 z
446.0 24.92 g
446.0 25.72 i
446.0 25.37 r
446.0 24.52 u
446.0 26.21 y
446.0 25.99 z
447.0 24.92 g
447.0 25.72 i
447.0 25.37 r
447.0 24.52 u
447.0 26.21 y
447.0 26.0 z
448.0 24.92 g
448.0 25.73 i
448.0 25.37 r
448.0 24.52 u
448.0 26.21 y
448.0 26.0 z
449.0 24.93 g
449.0 25.73 i
449.0 25.38 r
449.0 24.52 u
449.0 26.22 y
449.0 26.0 z
450.0 24.93 g
450.0 25.73 i
450.0 25.38 r
450.0 24.53 u
450.0 26.22 y
450.0 26.0 z
451.0 24.93 g
451.0 25.73 i
451.0 25.38 r
451.0 24.53 u
451.0 26.22 y
451.0 26.01 z
452.0 24.93 g
452.0 25.74 i
452.0 25.38 r
452.0 24.53 u
452.0 26.22 y
452.0 26.01 z
453.0 24.93 g
453.0 25.74 i
453.0 25.39 r
453.0 24.53 u
453.0 26.23 y
453.0 26.01 z
454.0 24.94 g
454.0 25.74 i
454.0 25.39 r
454.0 24.54 u
454.0 26.23 y
454.0 26.01 z
455.0 24.94 g
455.0 25.74 i
455.0 25.39 r
455.0 24.54 u
455.0 26.23 y
455.0 26.02 z
456.0 24.94 g
456.0 25.75 i
456.0 25.39 r
456.0 24.54 u
456.0 26.23 y
456.0 26.02 z
457.0 24.94 g
457.0 25.75 i
457.0 25.4 r
457.0 24.54 u
457.0 26.23 y
457.0 26.02 z
458.0 24.95 g
458.0 25.75 i
458.0 25.4 r
458.0 24.54 u
458.0 26.24 y
458.0 26.02 z
459.0 24.95 g
459.0 25.75 i
459.0 25.4 r
459.0 24.55 u
459.0 26.24 y
459.0 26.02 z
460.0 24.95 g
460.0 25.75 i
460.0 25.4 r
460.0 24.55 u
460.0 26.24 y
460.0 26.03 z
461.0 24.95 g
461.0 25.76 i
461.0 25.4 r
461.0 24.55 u
461.0 26.24 y
461.0 26.03 z
462.0 24.95 g
462.0 25.76 i
462.0 25.41 r
462.0 24.55 u
462.0 26.25 y
462.0 26.03 z
463.0 24.96 g
463.0 25.76 i
463.0 25.41 r
463.0 24.56 u
463.0 26.25 y
463.0 26.03 z
464.0 24.96 g
464.0 25.76 i
464.0 25.41 r
464.0 24.56 u
464.0 26.25 y
464.0 26.04 z
465.0 24.96 g
465.0 25.77 i
465.0 25.41 r
465.0 24.56 u
465.0 26.25 y
